stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,level_id,platform_code
U100Z6P,"Vltavská",50.09834,14.43875,"P",,0,,0,,F
U100Z11P,"Bubenská",50.09810,14.43659,"P",,0,,0,,K
U100Z101P,"Vltavská",50.10029,14.43853,"P",,0,U100S1,1,U100L2,1
U100Z102P,"Vltavská",50.10029,14.43849,"P",,0,U100S1,1,U100L2,2
U102Z1P,"Dostihová",50.01253,14.39391,"P",,0,,0,,A
U102Z1,"Dostihová",50.01253,14.39391,"0",,0,,0,,A
U102Z2P,"Dostihová",50.01295,14.39433,"P",,0,,0,,B
U102Z2,"Dostihová",50.01295,14.39433,"0",,0,,0,,B
U103Z1P,"Drinopol",50.08391,14.37067,"P",,0,,1,,A
U103Z2P,"Drinopol",50.08397,14.37160,"P",,0,,1,,B
U104Z1P,"Jiviny",50.07778,14.30497,"P",,0,,0,,A
U104Z2P,"Jiviny",50.07744,14.30403,"P",,0,,0,,B
U104Z4,"Jiviny",50.07698,14.30242,"B",,0,,0,,D
U105Z1P,"Druhanická",50.07228,14.65283,"P",,0,,0,,A
U105Z1,"Druhanická",50.07228,14.65283,"B",,0,,0,,A
U106Z1P,"Opatov",50.02740,14.50777,"P",,0,,0,,A
U106Z1,"Opatov",50.02740,14.50777,"B",,0,,0,,A
U106Z2P,"Opatov",50.02766,14.50767,"P",,0,,0,,B
U106Z4P,"Opatov",50.02761,14.50828,"P",,0,,0,,G
U106Z4,"Opatov",50.02761,14.50828,"B",,0,,0,,G
U106Z6P,"Opatov",50.02823,14.50805,"P",,0,,0,,F
U106Z6,"Opatov",50.02823,14.50805,"B",,0,,0,,F
U106Z101P,"Opatov",50.02793,14.50918,"P",,0,U106S1,1,U106L1,1
U106Z102P,"Opatov",50.02785,14.50920,"P",,0,U106S1,1,U106L1,2
U107Z1P,"Škola Dubeč",50.06325,14.59140,"P",,0,,0,,A
U107Z1,"Škola Dubeč",50.06325,14.59140,"B",,0,,0,,A
U107Z2P,"Škola Dubeč",50.06258,14.59055,"P",,0,,0,,B
U107Z2,"Škola Dubeč",50.06258,14.59055,"B",,0,,0,,B
U108Z1P,"Dubeček",50.05602,14.58007,"P",,0,,0,,A
U108Z1,"Dubeček",50.05602,14.58007,"B",,0,,0,,A
U108Z2P,"Dubeček",50.05597,14.57982,"P",,0,,0,,B
U108Z2,"Dubeček",50.05597,14.57982,"B",,0,,0,,B
U109Z1P,"Důstojnické domy",50.12427,14.53197,"P",,0,,0,,A
U109Z1,"Důstojnické domy",50.12427,14.53197,"0",,0,,0,,A
U109Z2P,"Důstojnické domy",50.12470,14.53235,"P",,0,,0,,B
U109Z2,"Důstojnické domy",50.12470,14.53235,"0",,0,,0,,B
U110Z1P,"Dvorce",50.04773,14.41438,"P",,0,,1,,A
U110Z2P,"Dvorce",50.04718,14.41395,"P",,0,,1,,B
U110Z5P,"Dvorce",50.04714,14.41504,"P",,0,,0,,E
U110Z6P,"Dvorce",50.04690,14.41490,"P",,0,,0,,F
U110Z7P,"Dvorce",50.04654,14.41504,"P",,0,,0,,G
U110Z8P,"Dvorce",50.04666,14.41537,"P",,0,,0,,H
U111Z1P,"Výhledské náměstí",50.13509,14.37332,"P",,0,,0,,A
U111Z1,"Výhledské náměstí",50.13509,14.37332,"B",,0,,0,,A
U111Z2P,"Výhledské náměstí",50.13498,14.37323,"P",,0,,0,,B
U111Z2,"Výhledské náměstí",50.13498,14.37323,"B",,0,,0,,B
U112Z1P,"Dyrinka",50.10765,14.37447,"P",,0,,0,,A
U112Z2P,"Dyrinka",50.10825,14.37495,"P",,0,,0,,B
U113Z1P,"Hlušičkova",50.06401,14.31641,"P",,0,,1,,A
U113Z2P,"Hlušičkova",50.06371,14.31566,"P",,0,,1,,B
U113Z3P,"Hlušičkova",50.06392,14.31587,"P",,0,,0,,C
U113Z3,"Hlušičkova",50.06392,14.31587,"0",,0,,0,,C
U113Z4P,"Hlušičkova",50.06395,14.31650,"P",,0,,0,,D
U113Z4,"Hlušičkova",50.06395,14.31650,"0",,0,,0,,D
U114Z1P,"Krystalová",50.15507,14.52245,"P",,0,,0,,A
U114Z1,"Krystalová",50.15507,14.52245,"B",,0,,0,,A
U114Z3P,"Krystalová",50.15476,14.52233,"P",,0,,0,,C
U114Z3,"Krystalová",50.15476,14.52233,"B",,0,,0,,C
U115Z1P,"Nádraží Holešovice",50.10967,14.43753,"P",,0,,1,,G
U115Z2P,"Nádraží Holešovice",50.11030,14.43734,"P",,0,,1,,H
U115Z3P,"Nádraží Holešovice",50.10818,14.44000,"P",,0,,1,,A
U115Z4P,"Nádraží Holešovice",50.10808,14.44087,"P",,0,,1,,B
U115Z6P,"Nádraží Holešovice",50.10881,14.43985,"P",,0,,0,,V
U115Z8P,"Nádraží Holešovice",50.10867,14.44087,"P",,0,,0,,D
U115Z9P,"Nádraží Holešovice",50.10844,14.44092,"P",,0,,0,,C
U115Z11P,"Nádraží Holešovice",50.11000,14.43773,"P",,0,,0,,I
U115Z101P,"Nádraží Holešovice",50.10896,14.44016,"P",,0,U115S1,1,U115L1,1
U115Z102P,"Nádraží Holešovice",50.10892,14.44002,"P",,0,U115S1,1,U115L1,2
U116Z1P,"Farkáň",50.06068,14.38100,"P",,0,,0,,A
U116Z2P,"Farkáň",50.06045,14.38087,"P",,0,,0,,B
U117Z1P,"Filmové ateliéry",50.03120,14.39229,"P",,0,,0,,A
U117Z2P,"Filmové ateliéry",50.03092,14.39229,"P",,0,,0,,B
U117Z3P,"Filmové ateliéry",50.03102,14.39169,"P",,0,,0,,C
U118Z1P,"Flora",50.07792,14.46152,"P",,0,,1,,A
U118Z2P,"Flora",50.07788,14.46243,"P",,0,,1,,B
U118Z3P,"Flora",50.07834,14.46090,"P",,0,,0,,C
U118Z4P,"Flora",50.07832,14.46063,"P",,0,,0,,D
U118Z51P,"Flora",50.07792,14.46152,"P",,0,,2,,Z1
U118Z52P,"Flora",50.07788,14.46243,"P",,0,,0,,Z2
U118Z101P,"Flora",50.07824,14.46260,"P",,0,U118S1,1,U118L2,1
U118Z102P,"Flora",50.07832,14.46257,"P",,0,U118S1,1,U118L2,2
U120Z1P,"Frančíkova",50.01083,14.35682,"P",,0,,0,,A
U120Z1,"Frančíkova",50.01083,14.35682,"0",,0,,0,,A
U120Z2P,"Frančíkova",50.01035,14.35693,"P",,0,,0,,B
U120Z2,"Frančíkova",50.01035,14.35693,"0",,0,,0,,B
U121Z1P,"Franty Kocourka",50.06065,14.40337,"P",,0,,0,,A
U122Z1P,"Náměstí U Lva",50.03542,14.31580,"P",,0,,0,,A
U122Z1,"Náměstí U Lva",50.03542,14.31580,"0",,0,,0,,A
U122Z2P,"Náměstí U Lva",50.03519,14.31555,"P",,0,,0,,B
U122Z2,"Náměstí U Lva",50.03519,14.31555,"0",,0,,0,,B
U123Z1P,"Fruta",50.04307,14.58210,"P",,0,,0,,A
U123Z1,"Fruta",50.04307,14.58210,"B",,0,,0,,A
U124Z1P,"Filosofská",50.02200,14.42827,"P",,0,,0,,A
U124Z2P,"Filosofská",50.02184,14.42813,"P",,0,,0,,B
U125Z1P,"Fryčovická",50.13942,14.50514,"P",,0,,0,,A
U125Z1,"Fryčovická",50.13942,14.50514,"0",,0,,0,,A
U125Z2P,"Fryčovická",50.13914,14.50469,"P",,0,,0,,B
U125Z2,"Fryčovická",50.13914,14.50469,"0",,0,,0,,B
U126Z1P,"Nádraží Podbaba",50.11233,14.39416,"P",,0,,0,,A
U126Z1,"Nádraží Podbaba",50.11233,14.39416,"B",,0,,0,,A
U126Z2P,"Nádraží Podbaba",50.11119,14.39408,"P",,0,,1,,B
U126Z2,"Nádraží Podbaba",50.11119,14.39408,"B",,0,,1,,B
U126Z3P,"Nádraží Podbaba",50.11193,14.39412,"P",,0,,1,,C
U127Z1P,"Na Staré cestě",50.03834,14.44199,"P",,0,,0,,A
U127Z2P,"Na Staré cestě",50.03877,14.44119,"P",,0,,0,,B
U128Z1P,"Habrová",50.08794,14.49148,"P",,0,,0,,A
U128Z2P,"Habrová",50.08781,14.49067,"P",,0,,0,,B
U128Z3P,"Habrová",50.08789,14.49042,"P",,0,,0,,C
U129Z1P,"Hadovitá",50.05156,14.45673,"P",,0,,0,,A
U129Z2P,"Hadovitá",50.05151,14.45756,"P",,0,,0,,B
U130Z1P,"Hadovka",50.09942,14.37514,"P",,0,,1,,A
U130Z2P,"Hadovka",50.09955,14.37571,"P",,0,,1,,B
U131Z1P,"Hájek",50.05052,14.62808,"P",,0,,0,,A
U131Z1,"Hájek",50.05052,14.62808,"B",,0,,0,,A
U131Z2P,"Hájek",50.04969,14.62813,"P",,0,,0,,B
U131Z2,"Hájek",50.04969,14.62813,"B",,0,,0,,B
U132Z1P,"Hájová",50.01735,14.65258,"P",,0,,0,,A
U132Z2P,"Hájová",50.01752,14.65283,"P",,0,,0,,B
U133Z1P,"Hanspaulka",50.10421,14.37298,"P",,0,,0,,A
U133Z2P,"Hanspaulka",50.10517,14.37307,"P",,0,,0,,B
U134Z1P,"Nádraží Libeň",50.10211,14.50219,"P",,0,,1,,A
U134Z2P,"Nádraží Libeň",50.10200,14.50246,"P",,0,,1,,B
U134Z4P,"Nádraží Libeň",50.10117,14.50256,"P",,0,,0,,D
U134Z5P,"Nádraží Libeň",50.10285,14.50320,"P",,0,,0,,E
U135Z1P,"Hloubětín",50.10618,14.53669,"P",,0,,2,,A
U135Z2P,"Hloubětín",50.10617,14.53757,"P",,0,,2,,B
U135Z3P,"Hloubětín",50.10580,14.53858,"P",,0,,0,,C
U135Z4P,"Hloubětín",50.10603,14.53748,"P",,0,,0,,D
U135Z5P,"Hloubětín",50.10629,14.53682,"P",,0,,0,,E
U135Z101P,"Hloubětín",50.10671,14.53640,"P",,0,U135S1,0,U135L2,1
U135Z102P,"Hloubětín",50.10667,14.53637,"P",,0,U135S1,0,U135L2,2
U136Z1P,"Lnářská",50.02825,14.59796,"P",,0,,0,,A
U136Z1,"Lnářská",50.02825,14.59796,"B",,0,,0,,A
U136Z2P,"Lnářská",50.02817,14.59709,"P",,0,,0,,B
U136Z2,"Lnářská",50.02817,14.59709,"B",,0,,0,,B
U137Z1P,"Hejtmanská",50.10539,14.55703,"P",,0,,0,,A
U137Z2P,"Hejtmanská",50.10529,14.55720,"P",,0,,0,,B
U138Z1P,"Hellichova",50.08566,14.40417,"P",,0,,1,,A
U138Z2P,"Hellichova",50.08419,14.40447,"P",,0,,1,,B
U138Z51P,"Hellichova",50.08566,14.40417,"P",,0,,0,,A
U138Z52P,"Hellichova",50.08419,14.40447,"P",,0,,0,,B
U139Z1P,"Hercovka",50.12207,14.45122,"P",,0,,2,,A
U139Z2P,"Hercovka",50.12185,14.45330,"P",,0,,2,,B
U140Z1P,"Hládkov",50.09068,14.38554,"P",,0,,1,,A
U140Z2P,"Hládkov",50.09008,14.38586,"P",,0,,1,,B
U140Z5P,"Hládkov",50.08984,14.38621,"P",,0,,0,,E
U140Z6P,"Hládkov",50.08970,14.38600,"P",,0,,0,,F
U141Z1P,"Hlavní",50.04623,14.48762,"P",,0,,0,,A
U141Z2P,"Hlavní",50.04689,14.48677,"P",,0,,0,,B
U141Z3P,"Hlavní",50.04707,14.48656,"P",,0,,0,,C
U142Z3P,"Hlavní nádraží",50.08294,14.43478,"P",,0,,0,,C
U142Z4P,"Hlavní nádraží",50.08322,14.43460,"P",,0,,0,,D
U142Z5,"Hlavní nádraží",50.08311,14.43489,,,0,,0,,E
U142Z51P,"Hlavní nádraží",50.08647,14.43477,"P",,0,,0,,Z1
U142Z52P,"Hlavní nádraží",50.08693,14.43591,"P",,0,,0,,Z2
U142Z101P,"Hlavní nádraží",50.08349,14.43420,"P",,0,U142S1,0,U142L1,1
U142Z102P,"Hlavní nádraží",50.08352,14.43408,"P",,0,U142S1,0,U142L1,2
U143Z1P,"Hlohová",50.05643,14.50200,"P",,0,,0,,A
U143Z2P,"Hlohová",50.05635,14.50227,"P",,0,,0,,B
U144Z1P,"Starý Hloubětín",50.10435,14.52991,"P",,0,,1,,A
U144Z2P,"Starý Hloubětín",50.10402,14.53021,"P",,0,,2,,B
U144Z5P,"Starý Hloubětín",50.10541,14.52928,"P",,0,,1,,E
U144Z6P,"Starý Hloubětín",50.10484,14.52929,"P",,0,,1,,F
U145Z1P,"Mladějovská",50.13255,14.56035,"P",,0,,0,,A
U145Z1,"Mladějovská",50.13255,14.56035,"B",,0,,0,,A
U145Z2P,"Mladějovská",50.13271,14.56045,"P",,0,,0,,B
U145Z2,"Mladějovská",50.13271,14.56045,"B",,0,,0,,B
U146Z1P,"Nádraží Hlubočepy",50.04103,14.39378,"P",,0,,0,,A
U146Z2P,"Nádraží Hlubočepy",50.04152,14.39459,"P",,0,,0,,B
U147Z3P,"Hlubočepy",50.04180,14.40439,"P",,0,,0,,C
U147Z4P,"Hlubočepy",50.04215,14.40476,"P",,0,,0,,D
U147Z5P,"Hlubočepy",50.04239,14.40460,"P",,0,,1,,E
U147Z6P,"Hlubočepy",50.04217,14.40439,"P",,0,,1,,F
U147Z7P,"Hlubočepy",50.04280,14.40441,"P",,0,,0,,G
U147Z8P,"Hlubočepy",50.04270,14.40422,"P",,0,,0,,H
U148Z1P,"Holečkova",50.07422,14.39497,"P",,0,,0,,A
U148Z2P,"Holečkova",50.07432,14.39582,"P",,0,,0,,B
U149Z1P,"Holyně",50.02978,14.35716,"P",,0,,0,,A
U149Z2P,"Holyně",50.02963,14.35671,"P",,0,,0,,B
U150Z1P,"Weberova",50.07350,14.35550,"P",,0,,0,,A
U150Z2P,"Weberova",50.07350,14.35625,"P",,0,,0,,B
U151Z1P,"Horčičkova",50.03200,14.53442,"P",,0,,0,,A
U151Z1,"Horčičkova",50.03200,14.53442,"0",,0,,0,,A
U151Z2P,"Horčičkova",50.03178,14.53373,"P",,0,,0,,B
U151Z2,"Horčičkova",50.03178,14.53373,"0",,0,,0,,B
U152Z1P,"Horky",50.06145,14.44663,"P",,0,,1,,A
U152Z2P,"Horky",50.06167,14.44590,"P",,0,,1,,B
U153Z1P,"Horní cesta",50.03327,14.39645,"P",,0,,0,,A
U154Z1P,"Boloňská",50.04718,14.55570,"P",,0,,0,,A
U154Z2P,"Boloňská",50.04798,14.55671,"P",,0,,0,,B
U154Z3P,"Boloňská",50.04825,14.55658,"P",,0,,0,,C
U154Z4P,"Boloňská",50.04750,14.55567,"P",,0,,0,,D
U155Z1P,"Na Kovárně",50.11782,14.62802,"P",,0,,0,,A
U155Z1,"Na Kovárně",50.11782,14.62802,"B",,0,,0,,A
U155Z2P,"Na Kovárně",50.11803,14.62874,"P",,0,,0,,B
U155Z2,"Na Kovárně",50.11803,14.62874,"B",,0,,0,,B
U156Z1P,"Průchova",50.06239,14.36597,"P",,0,,0,,A
U156Z2P,"Průchova",50.06260,14.36642,"P",,0,,0,,B
U157Z1P,"Bořislavka",50.09852,14.36455,"P",,0,,1,,A
U157Z2P,"Bořislavka",50.09857,14.36378,"P",,0,,1,,B
U157Z3P,"Bořislavka",50.09872,14.36414,"P",,0,,0,,C
U157Z4P,"Bořislavka",50.09905,14.36469,"P",,0,,0,,D
U157Z4,"Bořislavka",50.09905,14.36469,"B",,0,,0,,D
U157Z5,"Bořislavka",50.09868,14.36360,"B",,0,,0,,E
U157Z6P,"Bořislavka",50.09921,14.36468,"P",,0,,0,,F
U157Z6,"Bořislavka",50.09921,14.36468,"B",,0,,0,,F
U157Z74,"Bořislavka",50.09905,14.36469,"B",,0,,0,,D
U157Z101P,"Bořislavka",50.09831,14.36283,"P",,0,U157S1,1,U157L2,1
U157Z102P,"Bořislavka",50.09837,14.36282,"P",,0,U157S1,1,U157L2,2
U158Z1P,"Hostavice",50.09022,14.56348,"P",,0,,0,,A
U158Z2P,"Hostavice",50.09002,14.56318,"P",,0,,0,,B
U159Z1P,"Benice",50.01357,14.60498,"P",,0,,0,,A
U159Z2P,"Benice",50.01340,14.60533,"P",,0,,0,,B
U159Z2,"Benice",50.01340,14.60533,"B",,0,,0,,B
U159Z4,"Benice",50.01335,14.60507,"B",,0,,0,,D
U160Z1P,"Hostivařské náměstí",50.05012,14.52630,"P",,0,,0,,A
U160Z2P,"Hostivařské náměstí",50.05013,14.52643,"P",,0,,0,,B
U161Z1P,"Hostýnská",50.08107,14.49553,"P",,0,,0,,A
U161Z2P,"Hostýnská",50.08132,14.49552,"P",,0,,0,,B
U162Z5P,"Čínská",50.10895,14.39467,"P",,0,,0,,E
U162Z5,"Čínská",50.10895,14.39467,"0",,0,,0,,E
U162Z6P,"Čínská",50.10901,14.39394,"P",,0,,0,,F
U162Z6,"Čínská",50.10901,14.39394,"0",,0,,0,,F
U163Z1P,"Hradčanská",50.09730,14.40487,"P",,0,,1,,A
U163Z2P,"Hradčanská",50.09721,14.40385,"P",,0,,1,,B
U163Z5P,"Hradčanská",50.09818,14.40535,"P",,0,,0,,E
U163Z6P,"Hradčanská",50.09812,14.40522,"P",,0,,0,,F
U163Z9P,"Hradčanská",50.09734,14.40609,"P",,0,,0,,I
U163Z10P,"Hradčanská",50.09700,14.40277,"P",,0,,0,,J
U163Z52P,"Hradčanská",50.09625,14.40491,"P",,0,,0,,Z2
U163Z101P,"Hradčanská",50.09741,14.40314,"P",,0,U163S1,1,U163L2,1
U163Z102P,"Hradčanská",50.09749,14.40319,"P",,0,U163S1,1,U163L2,2
U164Z3,"Hrnčíře",49.99686,14.51764,"B",,0,,0,,C
U164Z4,"Hrnčíře",49.99891,14.51719,"B",,0,,0,,D
U165Z1,"Hrnčířský hřbitov",50.00109,14.51632,"B",,0,,0,,A
U165Z2P,"Hrnčířský hřbitov",50.00306,14.51652,"P",,0,,0,,B
U165Z2,"Hrnčířský hřbitov",50.00306,14.51652,"B",,0,,0,,B
U165Z3P,"Hrnčířský hřbitov",50.00283,14.51507,"P",,0,,0,,C
U165Z5,"Hrnčířský hřbitov",50.00233,14.51785,"B",,0,,0,,E
U166Z1P,"Toulcův dvůr",50.04785,14.51908,"P",,0,,0,,A
U166Z2P,"Toulcův dvůr",50.04775,14.51960,"P",,0,,0,,B
U167Z1P,"Ďáblický hřbitov",50.13740,14.47877,"P",,0,,0,,A
U167Z1,"Ďáblický hřbitov",50.13740,14.47877,"0",,0,,0,,A
U167Z2P,"Ďáblický hřbitov",50.13778,14.47866,"P",,0,,0,,B
U167Z2,"Ďáblický hřbitov",50.13778,14.47866,"0",,0,,0,,B
U168Z1P,"Hřebenka",50.07510,14.39035,"P",,0,,0,,A
U168Z2P,"Hřebenka",50.07507,14.38987,"P",,0,,0,,B
U169Z1P,"Hříbková",50.02040,14.58047,"P",,0,,0,,A
U169Z2P,"Hříbková",50.02062,14.57992,"P",,0,,0,,B
U170Z1P,"Hulická",50.07777,14.66027,"P",,0,,0,,A
U170Z1,"Hulická",50.07777,14.66027,"B",,0,,0,,A
U170Z2P,"Hulická",50.07728,14.65995,"P",,0,,0,,B
U170Z2,"Hulická",50.07728,14.65995,"B",,0,,0,,B
U170Z3P,"Hulická",50.07798,14.66011,"P",,0,,0,,C
U171Z1P,"Letecké muzeum",50.12582,14.53570,"P",,0,,0,,A
U171Z1,"Letecké muzeum",50.12582,14.53570,"0",,0,,0,,A
U171Z2P,"Letecké muzeum",50.12617,14.53608,"P",,0,,0,,B
U171Z2,"Letecké muzeum",50.12617,14.53608,"0",,0,,0,,B
U172Z1P,"Husinecká",50.08509,14.44449,"P",,0,,1,,A
U172Z2P,"Husinecká",50.08494,14.44533,"P",,0,,1,,B
U172Z51P,"Husinecká",50.08524,14.44298,"P",,0,,0,,A
U172Z52P,"Husinecká",50.08492,14.44495,"P",,0,,0,,Z2
U172Z54P,"Husinecká",50.08477,14.44345,"P",,0,,2,,Z4
U173Z1P,"Hutě",50.10841,14.55851,"P",,0,,0,,A
U173Z1,"Hutě",50.10841,14.55851,"0",,0,,0,,A
U173Z2P,"Hutě",50.10884,14.55644,"P",,0,,0,,B
U173Z2,"Hutě",50.10884,14.55644,"0",,0,,0,,B
U174Z3P,"Nádraží Jinonice",50.05643,14.37086,"P",,0,,0,,C
U174Z4P,"Nádraží Jinonice",50.05667,14.37091,"P",,0,,0,,D
U176Z1P,"Hybšmanka",50.07795,14.38045,"P",,0,,0,,A
U176Z2P,"Hybšmanka",50.07792,14.38195,"P",,0,,0,,B
U177Z1P,"Výzkumný ústav vodohospodářský",50.11556,14.39328,"P",,0,,0,,A
U177Z1,"Výzkumný ústav vodohospodářský",50.11556,14.39328,"B",,0,,0,,A
U177Z2P,"Výzkumný ústav vodohospodářský",50.11650,14.39197,"P",,0,,0,,B
U177Z2,"Výzkumný ústav vodohospodářský",50.11650,14.39197,"B",,0,,0,,B
U178Z1P,"Sídliště Zličín",50.06046,14.29297,"P",,0,,0,,A
U178Z1,"Sídliště Zličín",50.06046,14.29297,"B",,0,,0,,A
U178Z2P,"Sídliště Zličín",50.06004,14.29353,"P",,0,,0,,B
U178Z2,"Sídliště Zličín",50.06004,14.29353,"B",,0,,0,,B
U179Z1P,"Vinořský hřbitov",50.14534,14.58140,"P",,0,,0,,A
U179Z1,"Vinořský hřbitov",50.14534,14.58140,"B",,0,,0,,A
U179Z2P,"Vinořský hřbitov",50.14487,14.58035,"P",,0,,0,,B
U179Z2,"Vinořský hřbitov",50.14487,14.58035,"B",,0,,0,,B
U179Z3,"Vinořský hřbitov",50.14521,14.57838,"B",,0,,0,,C
U179Z4P,"Vinořský hřbitov",50.14435,14.57920,"P",,0,,0,,D
U179Z4,"Vinořský hřbitov",50.14435,14.57920,"B",,0,,0,,D
U179Z5P,"Vinořský hřbitov",50.14446,14.57887,"P",,0,,0,,D
U180Z1P,"Chmelnice",50.09256,14.48696,"P",,0,,1,,A
U180Z2P,"Chmelnice",50.09249,14.48584,"P",,0,,1,,B
U181Z1P,"Chodovec",50.03953,14.49044,"P",,0,,0,,A
U181Z2P,"Chodovec",50.03976,14.49062,"P",,0,,0,,B
U182Z1P,"Na Petynce",50.08862,14.38089,"P",,0,,0,,A
U182Z2P,"Na Petynce",50.08775,14.38181,"P",,0,,0,,B
U183Z1P,"Chodovská",50.05690,14.46838,"P",,0,,1,,A
U183Z2P,"Chodovská",50.05685,14.46927,"P",,0,,1,,B
U183Z3P,"Chodovská",50.05621,14.47149,"P",,0,,0,,C
U183Z4P,"Chodovská",50.05625,14.47179,"P",,0,,0,,D
U184Z1P,"Škola Radlice",50.06002,14.39400,"P",,0,,0,,A
U184Z2P,"Škola Radlice",50.06031,14.39502,"P",,0,,0,,B
U184Z3P,"Škola Radlice",50.05949,14.39348,"P",,0,,1,,C
U184Z4P,"Škola Radlice",50.05945,14.39287,"P",,0,,1,,D
U184Z13P,"Škola Radlice",50.05949,14.39348,"P",,0,,1,,C
U184Z14P,"Škola Radlice",50.05945,14.39287,"P",,0,,1,,D
U185Z1P,"Točná",49.97280,14.43180,"P",,0,,0,,A
U185Z2P,"Točná",49.97255,14.43175,"P",,0,,0,,B
U185Z2,"Točná",49.97255,14.43175,"B",,0,,0,,B
U185Z11,"Točná",49.97280,14.43180,"B",,0,,0,,A
U186Z1,"Cholupický vrch",49.99415,14.43493,"B",,0,,0,,A
U186Z2,"Cholupický vrch",49.99448,14.43445,"B",,0,,0,,B
U187Z1P,"Chotkovy sady",50.09551,14.40876,"P",,0,,2,,A
U187Z2P,"Chotkovy sady",50.09531,14.40902,"P",,0,,1,,B
U188Z1P,"Chvaly",50.11267,14.59722,"P",,0,,0,,A
U188Z1,"Chvaly",50.11267,14.59722,"0",,0,,0,,A
U188Z2P,"Chvaly",50.11250,14.59458,"P",,0,,0,,B
U188Z2,"Chvaly",50.11250,14.59458,"0",,0,,0,,B
U189Z1P,"Kavkazská",50.06955,14.46602,"P",,0,,0,,A
U189Z3P,"Kavkazská",50.06958,14.46525,"P",,0,,0,,C
U190Z1P,"I. P. Pavlova",50.07554,14.43059,"P",,0,,1,,A
U190Z2P,"I. P. Pavlova",50.07541,14.43169,"P",,0,,1,,B
U190Z3P,"I. P. Pavlova",50.07645,14.43188,"P",,0,,2,,C
U190Z4P,"I. P. Pavlova",50.07594,14.43197,"P",,0,,1,,D
U190Z5P,"I. P. Pavlova",50.07475,14.42903,"P",,0,,0,,E
U190Z6P,"I. P. Pavlova",50.07505,14.43028,"P",,0,,0,,F
U190Z9P,"I. P. Pavlova",50.07494,14.42899,"P",,0,,0,,I
U190Z14P,"I. P. Pavlova",50.07499,14.43235,"P",,0,,2,,N
U190Z101P,"I. P. Pavlova",50.07433,14.43037,"P",,0,U190S1,1,U190L2,1
U190Z102P,"I. P. Pavlova",50.07433,14.43025,"P",,0,U190S1,1,U190L2,2
U191Z1P,"Italská",50.07803,14.43652,"P",,0,,1,,A
U191Z2P,"Italská",50.07829,14.43556,"P",,0,,1,,B
U192Z1P,"Poliklinika Zahradní Město",50.05658,14.49747,"P",,0,,0,,A
U192Z2P,"Poliklinika Zahradní Město",50.05647,14.49646,"P",,0,,0,,B
U193Z1P,"Jahodnice",50.08744,14.55808,"P",,0,,0,,A
U193Z2P,"Jahodnice",50.08762,14.55776,"P",,0,,0,,B
U194Z1P,"Jalodvorská",50.01397,14.45713,"P",,0,,0,,A
U194Z1,"Jalodvorská",50.01397,14.45713,"0",,0,,0,,A
U194Z2P,"Jalodvorská",50.01337,14.45772,"P",,0,,0,,B
U194Z2,"Jalodvorská",50.01337,14.45772,"0",,0,,0,,B
U195Z1P,"Přeštická",50.04459,14.51232,"P",,0,,0,,A
U195Z2P,"Přeštická",50.04479,14.51247,"P",,0,,0,,B
U196Z1P,"Jankovcova",50.11017,14.44488,"P",,0,,0,,A
U196Z2P,"Jankovcova",50.10889,14.44385,"P",,0,,0,,B
U197Z1,"Na Radosti",50.06052,14.29897,"0",,0,,0,,A
U198Z1P,"Korytná",50.06440,14.49372,"P",,0,,0,,A
U198Z2P,"Korytná",50.06519,14.49287,"P",,0,,0,,B
U199Z1P,"Jenerálka",50.10785,14.35384,"P",,0,,0,,A
U199Z1,"Jenerálka",50.10785,14.35384,"B",,0,,0,,A
U199Z3P,"Jenerálka",50.10742,14.35348,"P",,0,,0,,C
U199Z3,"Jenerálka",50.10742,14.35348,"B",,0,,0,,C
U200Z1P,"Jeřická",50.10810,14.60942,"P",,0,,0,,A
U200Z2P,"Jeřická",50.10870,14.60905,"P",,0,,0,,B
U201Z1P,"Jezerka",50.05748,14.44307,"P",,0,,0,,A
U201Z2P,"Jezerka",50.05720,14.44303,"P",,0,,0,,B
U202Z1P,"Bakovská",50.13508,14.54981,"P",,0,,0,,A
U202Z2P,"Bakovská",50.13422,14.54929,"P",,0,,0,,B
U202Z3P,"Bakovská",50.13472,14.54938,"P",,0,,0,,C
U202Z4P,"Bakovská",50.13455,14.54920,"P",,0,,0,,D
U202Z5P,"Bakovská",50.13499,14.54904,"P",,0,,0,,E
U203Z1P,"Jindřišská",50.08508,14.43016,"P",,0,,1,,A
U203Z2P,"Jindřišská",50.08532,14.43078,"P",,0,,1,,B
U203Z3P,"Dlážděná",50.08619,14.43191,"P",,0,,0,,C
U203Z4P,"Dlážděná",50.08631,14.43218,"P",,0,,0,,D
U203Z54P,"Dlážděná",50.08631,14.43218,"P",,0,,0,,D
U204Z1,"Drazdecká",49.99591,14.51854,"B",,0,,0,,A
U205Z1P,"Stará Stodůlecká",50.04950,14.35698,"P",,0,,0,,A
U205Z2P,"Stará Stodůlecká",50.04927,14.35762,"P",,0,,0,,B
U206Z1P,"Jinonická",50.06939,14.37752,"P",,0,,0,,A
U207Z1P,"Jiráskova čtvrť",50.09410,14.54590,"P",,0,,0,,A
U207Z2P,"Jiráskova čtvrť",50.09402,14.54640,"P",,0,,0,,B
U207Z3P,"Kyjský hřbitov",50.09320,14.54673,"P",,0,,0,,C
